timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1722583433870,2695,HTTP Request,200,OK,Thread Group 1-69,text,true,,300,1026158,884,884,http://localhost:8000/upload/,2695,0,38
1722583433907,2670,HTTP Request,200,OK,Thread Group 1-104,text,true,,300,1026224,883,883,http://localhost:8000/upload/,2670,0,2
1722583433893,2700,HTTP Request,200,OK,Thread Group 1-93,text,true,,300,1026210,882,882,http://localhost:8000/upload/,2700,0,19
1722583433870,2727,HTTP Request,200,OK,Thread Group 1-5,text,true,,300,1026209,881,881,http://localhost:8000/upload/,2727,0,33
1722583433866,2745,HTTP Request,200,OK,Thread Group 1-16,text,true,,300,1026184,880,880,http://localhost:8000/upload/,2745,0,50
1722583433919,2713,HTTP Request,200,OK,Thread Group 1-112,text,true,,300,1026146,879,879,http://localhost:8000/upload/,2713,0,1
1722583433920,2735,HTTP Request,200,OK,Thread Group 1-115,text,true,,300,1026172,878,878,http://localhost:8000/upload/,2735,0,2
1722583433921,2763,HTTP Request,200,OK,Thread Group 1-120,text,true,,300,1026133,877,877,http://localhost:8000/upload/,2763,0,3
1722583433867,2825,HTTP Request,200,OK,Thread Group 1-21,text,true,,300,1026249,876,876,http://localhost:8000/upload/,2825,0,59
1722583433914,2986,HTTP Request,200,OK,Thread Group 1-114,text,true,,300,1026198,875,875,http://localhost:8000/upload/,2986,0,4
1722583433918,3232,HTTP Request,200,OK,Thread Group 1-118,text,true,,300,1026224,874,874,http://localhost:8000/upload/,3232,0,1
1722583433919,3236,HTTP Request,200,OK,Thread Group 1-119,text,true,,300,1026250,873,873,http://localhost:8000/upload/,3236,0,1
1722583433921,3303,HTTP Request,200,OK,Thread Group 1-124,text,true,,300,1026211,872,872,http://localhost:8000/upload/,3303,0,3
1722583433867,3536,HTTP Request,200,OK,Thread Group 1-6,text,true,,302,1026261,871,871,http://localhost:8000/upload/,3536,0,31
1722583433862,3684,HTTP Request,200,OK,Thread Group 1-40,text,true,,302,1026223,870,870,http://localhost:8000/upload/,3684,0,38
1722583433887,3705,HTTP Request,200,OK,Thread Group 1-88,text,true,,302,1026145,869,869,http://localhost:8000/upload/,3705,0,10
1722583433895,3845,HTTP Request,200,OK,Thread Group 1-99,text,true,,302,1026210,868,868,http://localhost:8000/upload/,3845,0,2
1722583433923,3837,HTTP Request,200,OK,Thread Group 1-125,text,true,,302,1026237,867,867,http://localhost:8000/upload/,3837,0,4
1722583433862,3915,HTTP Request,200,OK,Thread Group 1-63,text,true,,302,1026249,866,866,http://localhost:8000/upload/,3915,0,40
1722583433917,3900,HTTP Request,200,OK,Thread Group 1-116,text,true,,302,1026159,865,865,http://localhost:8000/upload/,3900,0,10
1722583433924,3893,HTTP Request,200,OK,Thread Group 1-122,text,true,,302,1026198,864,864,http://localhost:8000/upload/,3893,0,3
1722583433926,4179,HTTP Request,200,OK,Thread Group 1-106,text,true,,302,1026224,863,863,http://localhost:8000/upload/,4179,0,4
1722583434031,4104,HTTP Request,200,OK,Thread Group 1-229,text,true,,302,1026133,862,862,http://localhost:8000/upload/,4104,0,1
1722583433929,4220,HTTP Request,200,OK,Thread Group 1-129,text,true,,302,1026263,861,861,http://localhost:8000/upload/,4220,0,6
1722583433975,4267,HTTP Request,200,OK,Thread Group 1-175,text,true,,302,1026211,860,860,http://localhost:8000/upload/,4267,0,5
1722583433880,4362,HTTP Request,200,OK,Thread Group 1-83,text,true,,302,1026145,859,859,http://localhost:8000/upload/,4362,0,221
1722583434363,3881,HTTP Request,200,OK,Thread Group 1-565,text,true,,302,1026198,858,858,http://localhost:8000/upload/,3881,0,0
1722583433861,4412,HTTP Request,200,OK,Thread Group 1-8,text,true,,302,1026144,857,857,http://localhost:8000/upload/,4412,0,36
1722583434462,3811,HTTP Request,200,OK,Thread Group 1-663,text,true,,302,1026224,857,857,http://localhost:8000/upload/,3811,0,0
1722583434150,4125,HTTP Request,200,OK,Thread Group 1-354,text,true,,302,1026133,855,855,http://localhost:8000/upload/,4125,0,0
1722583433881,4412,HTTP Request,200,OK,Thread Group 1-82,text,true,,302,1026158,854,854,http://localhost:8000/upload/,4412,0,21
1722583433963,4331,HTTP Request,200,OK,Thread Group 1-158,text,true,,302,1026185,853,853,http://localhost:8000/upload/,4331,0,6
1722583433963,4332,HTTP Request,200,OK,Thread Group 1-164,text,true,,302,1026250,852,852,http://localhost:8000/upload/,4332,0,5
1722583434202,4093,HTTP Request,200,OK,Thread Group 1-401,text,true,,302,1026133,851,851,http://localhost:8000/upload/,4093,0,2
1722583433944,4352,HTTP Request,200,OK,Thread Group 1-143,text,true,,302,1026185,850,850,http://localhost:8000/upload/,4352,0,3
1722583433930,4367,HTTP Request,200,OK,Thread Group 1-130,text,true,,302,1026224,849,849,http://localhost:8000/upload/,4367,0,5
1722583433958,4339,HTTP Request,200,OK,Thread Group 1-155,text,true,,302,1026237,848,848,http://localhost:8000/upload/,4339,0,3
1722583433925,4409,HTTP Request,200,OK,Thread Group 1-126,text,true,,302,1026133,847,847,http://localhost:8000/upload/,4409,0,4
1722583434433,3902,HTTP Request,200,OK,Thread Group 1-633,text,true,,302,1026224,846,846,http://localhost:8000/upload/,3902,0,0
1722583434326,4009,HTTP Request,200,OK,Thread Group 1-529,text,true,,302,1026224,845,845,http://localhost:8000/upload/,4009,0,1
1722583433923,4413,HTTP Request,200,OK,Thread Group 1-121,text,true,,302,1026198,844,844,http://localhost:8000/upload/,4413,0,4
1722583434302,4035,HTTP Request,200,OK,Thread Group 1-500,text,true,,302,1026224,843,843,http://localhost:8000/upload/,4035,0,3
1722583434291,4046,HTTP Request,200,OK,Thread Group 1-492,text,true,,302,1026224,842,842,http://localhost:8000/upload/,4046,0,2
1722583434011,4327,HTTP Request,200,OK,Thread Group 1-212,text,true,,302,1026172,841,841,http://localhost:8000/upload/,4327,0,4
1722583434477,3871,HTTP Request,200,OK,Thread Group 1-679,text,true,,302,1026198,840,840,http://localhost:8000/upload/,3871,0,1
1722583434370,3978,HTTP Request,200,OK,Thread Group 1-573,text,true,,302,1026133,839,839,http://localhost:8000/upload/,3978,0,0
1722583434271,4087,HTTP Request,200,OK,Thread Group 1-473,text,true,,302,1026198,838,838,http://localhost:8000/upload/,4087,0,4
1722583434177,4197,HTTP Request,200,OK,Thread Group 1-379,text,true,,302,1026250,837,837,http://localhost:8000/upload/,4197,0,0
